DrugID,DrugName,ConnectivitySMILES
1798,Malacidin B,CCC(C)CCC=CC=CC(=O)NC(C(C)C(=O)O)C(=O)NC1C(NC(=O)C2CC(CN2C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)C(C)C)CCCCN)C(C(=O)O)O)CC(=O)O)C(C)C(=O)O)C(C)C)C)C
1799,Malathion,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC
1800,Maltotetraose,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC(C(CO)O)C(C(C=O)O)O)CO)CO)O)O)O)O
1801,Mangafodipir,CC1=C(C(=CC(=N1)COP(=O)(O)[O-])CN(CCN(CC2=CC(=NC(=C2O)C)COP(=O)(O)[O-])CC(=O)O)CC(=O)O)O.[Mn+2]
1802,Manidipine,CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC
1803,Mannitol busulfan,CS(=O)(=O)OCC(C(C(C(COS(=O)(=O)C)O)O)O)O
1804,Mannosulfan,CS(=O)(=O)OCC(C(C(C(COS(=O)(=O)C)OS(=O)(=O)C)O)O)OS(=O)(=O)C
1805,Maprotiline,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
1806,Maraviroc,CC1=NN=C(N1C2CC3CCC(C2)N3CCC(C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C
1807,Marbofloxacin,CN1CCN(CC1)C2=C(C=C3C4=C2OCN(N4C=C(C3=O)C(=O)O)C)F
1808,Maribavir,CC(C)NC1=NC2=CC(=C(C=C2N1C3C(C(C(O3)CO)O)O)Cl)Cl
1809,Masoprocol,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O
1810,Mavacamten,CC(C)N1C(=O)C=C(NC1=O)NC(C)C2=CC=CC=C2
1811,Mavorixafor,C1CC(C2=C(C1)C=CC=N2)N(CCCCN)CC3=NC4=CC=CC=C4N3
1812,Maxacalcitol,CC(C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C)OCCC(C)(C)O
1813,Mazaticol,CC1(CCC2CC(CC1N2C)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)C
1814,Mazindol,C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O
1815,Mebanazine,CC(C1=CC=CC=C1)NN
1816,Mebeverine,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC
1817,Mebhydrolin,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4
1818,Mebicar,CN1C2C(N(C1=O)C)N(C(=O)N2C)C
1819,Mebrofenin,CC1=CC(=C(C(=C1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C
1820,Mebutamate,CCC(C)C(C)(COC(=O)N)COC(=O)N
1821,Mebutizide,CCC(C)C(C)C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
1822,Mechlorethamine,CN(CCCl)CCCl
1823,Meclizine,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
1824,Meclocycline,CN(C)C1C2C(C3C(=C)C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O
1825,Meclofenamic acid,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl
1826,Medazepam,CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
1827,Medifoxamine,CN(C)CC(OC1=CC=CC=C1)OC2=CC=CC=C2
1828,Medrogestone,CC1=CC2C(CCC3(C2CCC3(C)C(=O)C)C)C4(C1=CC(=O)CC4)C
1829,Medroxyprogesterone acetate,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C
1830,Medrysone,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)CC4)C)O)C)C(=O)C
1831,Mefenamic acid,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
1832,Mefenorex,CC(CC1=CC=CC=C1)NCCCCl
1833,Mefruside,CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N
1834,Megestrol acetate,CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C
1835,Melagatran,C1CCC(CC1)C(C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=N)N)NCC(=O)O
1836,Melatonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
1837,Melengestrol,CC1=CC2C(CCC3(C2CC(=C)C3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C
1838,Melengestrol acetate,CC1=CC2C(CCC3(C2CC(=C)C3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C
1839,Melevodopa,COC(=O)C(CC1=CC(=C(C=C1)O)O)N
1840,Melitracen,CC1(C2=CC=CC=C2C(=CCCN(C)C)C3=CC=CC=C31)C
1841,Meloxicam,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
1842,Melperone,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F
1843,Melphalan,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
1844,Memantine,CC12CC3CC(C1)(CC(C3)(C2)N)C
1845,Menadione,CC1=CC(=O)C2=CC=CC=C2C1=O
1846,Menthyl salicylate,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2O)C(C)C
1847,Mepenzolate,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
1848,Meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2
1849,Mephedrone,CC1=CC=C(C=C1)C(=O)C(C)NC
1850,Mephenesin,CC1=CC=CC=C1OCC(CO)O
1851,Mephenoxalone,COC1=CC=CC=C1OCC2CNC(=O)O2
1852,Mephentermine,CC(C)(CC1=CC=CC=C1)NC
1853,Mephenytoin,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
1854,Mepindolol,CC1=CC2=C(N1)C=CC=C2OCC(CNC(C)C)O
1855,Mepivacaine,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C
1856,Meprednisone,CC1CC2C3CCC4=CC(=O)C=CC4(C3C(=O)CC2(C1(C(=O)CO)O)C)C
1857,Meprobamate,CCCC(C)(COC(=O)N)COC(=O)N
1858,Meptazinol,CCC1(CCCCN(C1)C)C2=CC(=CC=C2)O
1859,Mepyramine,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
1860,Mequitazine,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53
1861,Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2
1862,Merestinib,CC1=CC=C(C(=O)N1C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C=C5C(=C4)C=NN5C)C6=CNN=C6)F
1863,Meropenem,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O
1864,Mersalyl,COC(CNC(=O)C1=CC=CC=C1OCC(=O)[O-])C[Hg+].[OH-].[Na+]
1865,Mesalazine,C1=CC(=C(C=C1N)C(=O)O)O
1866,Mesoridazine,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C
1867,Mesterolone,CC1CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C
1868,Mestranol,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC
1869,Metabutethamine,CC(C)CNCCOC(=O)C1=CC(=CC=C1)N
1870,Metacycline,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O
1871,Metadoxine,CC1=NC=C(C(=C1O)CO)CO.C1CC(=O)NC1C(=O)O
1872,Metahexamide,CC1=C(C=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2)N
1873,Metamizole,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)CS(=O)(=O)O
1874,Metampicillin,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N=C)C(=O)O)C
1875,Metaraminol,CC(C(C1=CC(=CC=C1)O)O)N
1876,Metaxalone,CC1=CC(=CC(=C1)OCC2CNC(=O)O2)C
1877,Metenolone,CC1=CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C
1878,Metergoline,CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5
1879,Metformin,CN(C)C(=N)N=C(N)N
1880,Methacholine,CC(C[N+](C)(C)C)OC(=O)C
1881,Methallenestril,CCC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(C)(C)C(=O)O
1882,Methanesulfonyl Fluoride,CS(=O)(=O)F
1883,Methantheline,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13
1884,Methapyrilene,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2
1885,Methaqualone,CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C
1886,Metharbital,CCC1(C(=O)NC(=O)N(C1=O)C)CC
1887,Methazolamide,CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C
1888,Methdilazine,CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42
1889,Methenamine,C1N2CN3CN1CN(C2)C3
1890,Methimazole,CN1C=CNC1=S
1891,Methocarbamol,COC1=CC=CC=C1OCC(COC(=O)N)O
1892,Methohexital,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C
1893,Methoserpidine,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=C(C=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
1894,Methotrexate,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
1895,Methotrimeprazine,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
1896,Methoxamine,CC(C(C1=C(C=CC(=C1)OC)OC)O)N
1897,Methoxsalen,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
1898,Methoxyflurane,COC(C(Cl)Cl)(F)F
1899,Methoxyphenamine,CC(CC1=CC=CC=C1OC)NC
1900,Methscopolamine,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C
1901,Methsuximide,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2
1902,Methyclothiazide,CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl
1903,Methyl salicylate,COC(=O)C1=CC=CC=C1O
1904,Methyl-1-testosterone,CC12CCC3C(C1CCC2(C)O)CCC4C3(C=CC(=O)C4)C
1905,Methyldopa,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N
1906,Methylecgonine,CN1C2CCC1C(C(C2)O)C(=O)OC
1907,Methylene blue,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-]
1908,Methylenedioxyethamphetamine,CCNC(C)CC1=CC2=C(C=C1)OCO2
1909,Methylergometrine,CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
1910,Methylestrenolone,CC12CCC3C(C1CCC2(C)O)CCC4=CC(=O)CCC34
1911,Methylnaltrexone,C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6
1912,Methylpentynol,CCC(C)(C#C)O
1913,Methylphenobarbital,CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2
1914,Methylphosphinate,CP(=O)=O
1915,Methylprednisolone,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
1916,Methylprednisolone aceponate,CCC(=O)OC1(CCC2C1(CC(C3C2CC(C4=CC(=O)C=CC34C)C)O)C)C(=O)COC(=O)C
1917,Methylprednisolone hemisuccinate,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O
1918,Methylprednisone,CC1CC2C3CCC(C3(CC(=O)C2C4(C1=CC(=O)C=C4)C)C)(C(=O)CO)O
1919,Methylpropylpropanediol dinitrate,CCCC(C)(CO[N+](=O)[O-])CO[N+](=O)[O-]
1920,Methylselenocysteine,C[Se]CC(C(=O)O)N
1921,Methyltestosterone,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C
1922,Methylthiouracil,CC1=CC(=O)NC(=S)N1
1923,Methyprylon,CCC1(C(=O)C(CNC1=O)C)CC
1924,Methysergide,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C
1925,Metiamide,CC1=C(N=CN1)CSCCNC(=S)NC
1926,Meticillin,CC1(C(N2C(S1)C(C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C
1927,Meticrane,CC1=CC2=C(C=C1S(=O)(=O)N)S(=O)(=O)CCC2
1928,Metildigoxin,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)OC
1929,Metipranolol,CC1=CC(=C(C(=C1OC(=O)C)C)C)OCC(CNC(C)C)O
1930,Metixene,CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24
1931,Metoclopramide,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
1932,Metocurine,C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)[N+](CCC6=CC(=C5OC)OC)(C)C)OC)C
1933,Metolazone,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
1934,Metoprine,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl
1935,Metoprolol,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
1936,Metrifonate,COP(=O)(C(C(Cl)(Cl)Cl)O)OC
1937,Metronidazole,CC1=NC=C(N1CCO)[N+](=O)[O-]
1938,Metyrapone,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
1939,Metyrosine,CC(CC1=CC=C(C=C1)O)(C(=O)O)N
1940,Mevastatin,CCC(C)C(=O)OC1CCC=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O
1941,Mezlocillin,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C
1942,Mianserin,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
1943,Mibefradil,CC(C)C1C2=C(CCC1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F
1944,Mibolerone,CC1CC2=CC(=O)CCC2C3C1C4CCC(C4(CC3)C)(C)O
1945,Micafungin,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O
1946,Miconazole,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
1947,Micronomicin,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CNC)N)N)N)O
1948,Midazolam,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F
1949,Midecamycin,CCC(=O)OC1CC(=O)OC(CC=CC=CC(C(CC(C(C1OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC)(C)O)N(C)C)O)CC=O)C)O)C
1950,Midodrine,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O
1951,Midomafetamine,CC(CC1=CC2=C(C=C1)OCO2)NC
1952,Midostaurin,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC
1953,Mifamurtide,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCCNC(=O)C(C)NC(=O)CCC(C(=O)N)NC(=O)C(C)NC(=O)C(C)OC(C(C=O)NC(=O)C)C(C(CO)O)O)OC(=O)CCCCCCCCCCCCCCC.O.[Na+]
1954,Mifepristone,CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O
1955,Miglitol,C1C(C(C(C(N1CCO)CO)O)O)O
1956,Milrinone,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
1957,Miltefosine,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
1958,Minaprine,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3
1959,Minocycline,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C
1960,Minoxidil,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
1961,Mirabegron,C1=CC=C(C=C1)C(CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O
1962,Mirodenafil,CCCC1=CN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CCO)OCCC)CC
1963,Misoprostol,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O
1964,Mitapivat,C1CC1CN2CCN(CC2)C(=O)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CC5=C4N=CC=C5
1965,Mitemcinal,CCC1C(C(=O)C(C2=C(CC(O2)(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C(C)C)O)C)C)C)(C)OC
1966,Mitiglinide,C1CCC2CN(CC2C1)C(=O)CC(CC3=CC=CC=C3)C(=O)O
1967,Mitobronitol,C(C(C(C(C(CBr)O)O)O)O)Br
1968,Mitoguazone,CC(=NN=C(N)N)C=NN=C(N)N
1969,Mitomycin,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N
1970,Mitotane,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
1971,Mitoxantrone,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
1972,Mivacurium,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C
1973,Mizolastine,CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5
1974,Mizoribine,C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N
1975,Mobocertinib,CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC
1976,Mocetinostat,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC3=NC=CC(=N3)C4=CN=CC=C4
1977,Moclobemide,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl
1978,Moexipril,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC(=C(C=C3CC2C(=O)O)OC)OC
1979,Moexiprilat,CC(C(=O)N1CC2=CC(=C(C=C2CC1C(=O)O)OC)OC)NC(CCC3=CC=CC=C3)C(=O)O
1980,Mofebutazone,CCCCC1C(=O)NN(C1=O)C2=CC=CC=C2
1981,Molindone,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C
1982,Molsidomine,CCOC(=NC1=C[N+](=NO1)N2CCOCC2)[O-]
1983,Momelotinib,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NCC#N
1984,Mometasone,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)Cl)C
1985,Mometasone furoate,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C
1986,Monastrol,CCOC(=O)C1=C(NC(=S)NC1C2=CC(=CC=C2)O)C
1987,Monofluorophosphate ion,[O-]P(=O)([O-])F
1988,Monomethyl fumarate,COC(=O)C=CC(=O)O
1989,Montelukast,CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O
1990,Montmorillonite,O.[O-2].[O-2].[O-2].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O.[Al+3].[Al+3]
1991,Moperone,CC1=CC=C(C=C1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)O
1992,Moricizine,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4
1993,Morniflumate,C1COCCN1CCOC(=O)C2=C(N=CC=C2)NC3=CC=CC(=C3)C(F)(F)F
1994,Morphine,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O
1995,Mosapramine,C1CCN2C(C1)NC(=O)C23CCN(CC3)CCCN4C5=CC=CC=C5CCC6=C4C=C(C=C6)Cl
1996,Mosapride,CCOC1=CC(=C(C=C1C(=O)NCC2CN(CCO2)CC3=CC=C(C=C3)F)Cl)N
1997,Motesanib,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
1998,Motexafin gadolinium,CCC1=C(C2=CC3=NC(=CN=C4C=C(C(=CC4=NC=C5C(=C(C(=N5)C=C1[N-]2)CCCO)C)OCCOCCOCCOC)OCCOCCOCCOC)C(=C3CCCO)C)CC.CC(=O)[O-].CC(=O)[O-].[Gd+3]
1999,Motretinide,CCNC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C
2000,Moxestrol,CC12CC(C3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O)OC
2001,Moxifloxacin,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O
2002,Moxisylyte,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C
2003,Moxonidine,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
2004,Mupirocin,CC(C1C(O1)CC2COC(C(C2O)O)CC(=CC(=O)OCCCCCCCCC(=O)O)C)C(C)O
2005,Muraglitazar,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)CN(CC(=O)O)C(=O)OC4=CC=C(C=C4)OC
2006,Murepavadin,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2CCCC2C(=O)N3CCCC3C(=O)NC(C(=O)NC(C(=O)N1)CC4=CNC5=CC=CC=C54)C(C)O)CO)C)CCN)CCN)CC6=CNC7=CC=CC=C76)CCN)CCN)CCCN)CCN
2007,Muzolimine,CC(C1=CC(=C(C=C1)Cl)Cl)N2C(=O)CC(=N2)N
2008,Mycophenolate mofetil,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O
2009,Mycophenolic acid,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O
2010,Myxothiazol,CC(C)C=CC=CC(C)C1=NC(=CS1)C2=NC(=CS2)C=CC(C(C)C(=CC(=O)N)OC)OC
2011,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",COC1=CC(=C(C=C1CCNCC2=CC=CC=C2O)OC)C#N
2012,N-Propargyl-1(S)-Aminoindan,C#CCNC1CCC2=CC=CC=C12
2013,N-acetyltyrosine,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O
2014,N-methylnicotinamide,CNC(=O)C1=CN=CC=C1
2015,NGX267,CCC1C(=O)NC2(S1)CCN(CC2)C
2016,NS-398,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2CCCCC2
2017,Nabilone,CCCCCCC(C)(C)C1=CC(=C2C3CC(=O)CCC3C(OC2=C1)(C)C)O
2018,Nabumetone,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC
2019,Nadolol,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O
2020,Nafamostat,C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N
2021,Nafarelin,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8
2022,Nafcillin,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
2023,Naftidrofuryl,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32
2024,Naftopidil,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O
2025,Nalbuphine,C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O
2026,Naldemedine,CC(C)(C1=NC(=NO1)C2=CC=CC=C2)NC(=O)C3=C(C4C56CCN(C(C5(C3)O)CC7=C6C(=C(C=C7)O)O4)CC8CC8)O
2027,Nalidixic acid,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O
2028,Nalmefene,C=C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O
2029,Nalorphine,C=CCN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O
2030,Naloxegol,COCCOCCOCCOCCOCCOCCOCCOC1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC=C)O
2031,Naloxone,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
2032,Naltrexone,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O
2033,Naluzotan,CC(=O)NC1=CC(=CC=C1)N2CCN(CC2)CCCCNS(=O)(=O)CC3CCCCC3
2034,Namitecan,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)C=NOCCN)O
2035,Nanatinostat,C1C2C(C2NCC3=NC4=C(C=C3)C=C(C=C4)F)CN1C5=NC=C(C=N5)C(=O)NO
