DrugID,DrugName,SideEffect
1505.0,Histamine,C0231528
1505.0,Histamine,C0232492
1505.0,Histamine,C0240327
1505.0,Histamine,C0392196
1505.0,Histamine,C0521505
1505.0,Histamine,C0521508
1505.0,Histamine,C0151698
1505.0,Histamine,C0521839
1505.0,Histamine,C0600142
1505.0,Histamine,C0236075
1505.0,Histamine,C0851341
1505.0,Histamine,C1384353
1505.0,Histamine,C0852625
1505.0,Histamine,C0852995
1505.0,Histamine,C0917801
1505.0,Histamine,C2939147
2405.0,Potassium cation,C0000737
2405.0,Potassium cation,C0687713
2405.0,Potassium cation,C0003811
2405.0,Potassium cation,C0004093
2405.0,Potassium cation,C0009450
2405.0,Potassium cation,C0009676
2405.0,Potassium cation,C1443060
2405.0,Potassium cation,C0011991
2405.0,Potassium cation,C0015230
2405.0,Potassium cation,C0011603
2405.0,Potassium cation,C0015376
2405.0,Potassium cation,C0015967
2405.0,Potassium cation,C0016204
2405.0,Potassium cation,C0018790
2405.0,Potassium cation,C0018794
2405.0,Potassium cation,C0004245
2405.0,Potassium cation,C0019080
2405.0,Potassium cation,C0518015
2405.0,Potassium cation,C0020461
2405.0,Potassium cation,C0020649
2405.0,Potassium cation,C0027497
2405.0,Potassium cation,C0030193
2405.0,Potassium cation,C0031542
2405.0,Potassium cation,C0032961
2405.0,Potassium cation,C0035232
2405.0,Potassium cation,C0041582
2405.0,Potassium cation,C0042487
2405.0,Potassium cation,C0042963
2405.0,Potassium cation,C0085620
2405.0,Potassium cation,C0085632
2405.0,Potassium cation,C0233471
2405.0,Potassium cation,C0232487
2405.0,Potassium cation,C0234146
2405.0,Potassium cation,C0234215
2405.0,Potassium cation,C0234518
2405.0,Potassium cation,C0013362
2405.0,Potassium cation,C0239385
2405.0,Potassium cation,C0030554
2405.0,Potassium cation,C0429097
2405.0,Potassium cation,C0429098
2405.0,Potassium cation,C0522055
2405.0,Potassium cation,C0546817
2405.0,Potassium cation,C0728899
2405.0,Potassium cation,C0032343
2405.0,Potassium cation,C1112525
2405.0,Potassium cation,C1258215
2405.0,Potassium cation,C2129214
2405.0,Potassium cation,C2697368
1794.0,Magnesium cation,C0016382
1794.0,Magnesium cation,C0020598
1794.0,Magnesium cation,C0020649
1794.0,Magnesium cation,C0020672
1794.0,Magnesium cation,C0413252
1794.0,Magnesium cation,C0035232
1794.0,Magnesium cation,C0036974
1794.0,Magnesium cation,C0038990
1794.0,Magnesium cation,C0020458
1794.0,Magnesium cation,C0085620
1794.0,Magnesium cation,C0085628
1794.0,Magnesium cation,C0549249
1794.0,Magnesium cation,C0151559
1794.0,Magnesium cation,C0235063
1794.0,Magnesium cation,C0855775
1794.0,Magnesium cation,C0728899
1794.0,Magnesium cation,C0032343
1836.0,Melatonin,C0000737
1836.0,Melatonin,C0687713
1836.0,Melatonin,C0001807
1836.0,Melatonin,C0002962
1836.0,Melatonin,C0002994
1836.0,Melatonin,C0003467
1836.0,Melatonin,C0003862
1836.0,Melatonin,C0948594
1836.0,Melatonin,C0003864
1836.0,Melatonin,C0004093
1836.0,Melatonin,C0004604
1836.0,Melatonin,C0004936
1836.0,Melatonin,C0006145
1836.0,Melatonin,C0007859
1836.0,Melatonin,C0008031
1836.0,Melatonin,C0009450
1836.0,Melatonin,C0009782
1836.0,Melatonin,C0011603
1836.0,Melatonin,C0012833
1836.0,Melatonin,C0013395
1836.0,Melatonin,C0013595
1836.0,Melatonin,C0015230
1836.0,Melatonin,C0015397
1836.0,Melatonin,C0015672
1836.0,Melatonin,C0016204
1836.0,Melatonin,C0017152
1836.0,Melatonin,C0017168
1836.0,Melatonin,C0017178
1836.0,Melatonin,C0017979
1836.0,Melatonin,C0018520
1836.0,Melatonin,C0018681
1836.0,Melatonin,C0018799
1836.0,Melatonin,C0018965
1836.0,Melatonin,C0019360
1836.0,Melatonin,C0020433
1836.0,Melatonin,C0020517
1836.0,Melatonin,C0020538
1836.0,Melatonin,C0020557
1836.0,Melatonin,C0853692
1836.0,Melatonin,C0020598
1836.0,Melatonin,C0020625
1836.0,Melatonin,C0021053
1836.0,Melatonin,C0021177
1836.0,Melatonin,C0855242
1836.0,Melatonin,C0022107
1836.0,Melatonin,C0023380
1836.0,Melatonin,C0023530
1836.0,Melatonin,C0027339
1836.0,Melatonin,C0027441
1836.0,Melatonin,C0027497
1836.0,Melatonin,C0027765
1836.0,Melatonin,C0027769
1836.0,Melatonin,C0233494
1836.0,Melatonin,C0028081
1836.0,Melatonin,C0028084
1836.0,Melatonin,C0028734
1836.0,Melatonin,C0030193
1836.0,Melatonin,C0030196
1836.0,Melatonin,C0030252
1836.0,Melatonin,C0030554
1836.0,Melatonin,C0032617
1836.0,Melatonin,C1167965
1836.0,Melatonin,C0033117
1836.0,Melatonin,C0033581
1836.0,Melatonin,C0033687
1836.0,Melatonin,C0948586
1836.0,Melatonin,C0033771
1836.0,Melatonin,C0033774
1836.0,Melatonin,C0033860
1836.0,Melatonin,C0035258
1836.0,Melatonin,C0037036
1836.0,Melatonin,C0037763
1836.0,Melatonin,C0038354
1836.0,Melatonin,C0039070
1836.0,Melatonin,C0041657
1836.0,Melatonin,C0036974
1836.0,Melatonin,C0039971
1836.0,Melatonin,C0040034
1836.0,Melatonin,C0041834
1836.0,Melatonin,C0042075
1836.0,Melatonin,C0041969
1836.0,Melatonin,C0042373
1836.0,Melatonin,C0042571
1836.0,Melatonin,C0042963
1836.0,Melatonin,C0043094
1836.0,Melatonin,C0043352
1836.0,Melatonin,C0085631
1836.0,Melatonin,C0085633
1836.0,Melatonin,C0233472
1836.0,Melatonin,C0149745
1836.0,Melatonin,C0038362
1836.0,Melatonin,C0149931
1836.0,Melatonin,C0151610
1836.0,Melatonin,C0040409
1836.0,Melatonin,C0151766
1836.0,Melatonin,C0151908
1836.0,Melatonin,C0152227
1836.0,Melatonin,C0159060
1836.0,Melatonin,C1963818
1836.0,Melatonin,C0162429
1836.0,Melatonin,C0178298
1836.0,Melatonin,C0037274
1836.0,Melatonin,C0232487
1836.0,Melatonin,C0232492
1836.0,Melatonin,C0233407
1836.0,Melatonin,C0233414
1836.0,Melatonin,C0233794
1836.0,Melatonin,C0234458
1836.0,Melatonin,C0234632
1836.0,Melatonin,C0235351
1836.0,Melatonin,C0235660
1836.0,Melatonin,C0235996
1836.0,Melatonin,C0236065
1836.0,Melatonin,C0236075
1836.0,Melatonin,C0239816
1836.0,Melatonin,C0262578
1836.0,Melatonin,C0267792
1836.0,Melatonin,C0344232
1836.0,Melatonin,C0344315
1836.0,Melatonin,C0438215
1836.0,Melatonin,C0475858
1836.0,Melatonin,C0497365
1836.0,Melatonin,C0521991
1836.0,Melatonin,C0038435
1836.0,Melatonin,C0522351
1836.0,Melatonin,C0541798
1836.0,Melatonin,C0600142
1836.0,Melatonin,C0851341
1836.0,Melatonin,C1384353
1836.0,Melatonin,C0853945
1836.0,Melatonin,C0860514
1836.0,Melatonin,C0917801
1836.0,Melatonin,C2697368
1836.0,Melatonin,C2830004
2697.0,Sodium cation,C0000737
2697.0,Sodium cation,C0687713
2697.0,Sodium cation,C0000833
2697.0,Sodium cation,C0001122
2697.0,Sodium cation,C0002063
2697.0,Sodium cation,C0002792
2697.0,Sodium cation,C0003123
2697.0,Sodium cation,C0232462
2697.0,Sodium cation,C0003467
2697.0,Sodium cation,C0003811
2697.0,Sodium cation,C0004093
2697.0,Sodium cation,C0005778
2697.0,Sodium cation,C0005779
2697.0,Sodium cation,C0006266
2697.0,Sodium cation,C0006285
2697.0,Sodium cation,C0007642
2697.0,Sodium cation,C0008031
2697.0,Sodium cation,C0009450
2697.0,Sodium cation,C0009806
2697.0,Sodium cation,C0010520
2697.0,Sodium cation,C0011168
2697.0,Sodium cation,C0011175
2697.0,Sodium cation,C0011991
2697.0,Sodium cation,C0012359
2697.0,Sodium cation,C0000731
2697.0,Sodium cation,C0012833
2697.0,Sodium cation,C0013404
2697.0,Sodium cation,C0013604
2697.0,Sodium cation,C0015230
2697.0,Sodium cation,C0011603
2697.0,Sodium cation,C0015376
2697.0,Sodium cation,C0015672
2697.0,Sodium cation,C0015734
2697.0,Sodium cation,C1321686
2697.0,Sodium cation,C0015967
2697.0,Sodium cation,C0018681
2697.0,Sodium cation,C0018802
2697.0,Sodium cation,C0020488
2697.0,Sodium cation,C0020517
2697.0,Sodium cation,C0020598
2697.0,Sodium cation,C0020621
2697.0,Sodium cation,C0020649
2697.0,Sodium cation,C0021843
2697.0,Sodium cation,C0021845
2697.0,Sodium cation,C0022107
2697.0,Sodium cation,C0022660
2697.0,Sodium cation,C0025637
2697.0,Sodium cation,C0027051
2697.0,Sodium cation,C0948089
2697.0,Sodium cation,C0027497
2697.0,Sodium cation,C0027540
2697.0,Sodium cation,C0027709
2697.0,Sodium cation,C0028961
2697.0,Sodium cation,C0030252
2697.0,Sodium cation,C0030554
2697.0,Sodium cation,C0031542
2697.0,Sodium cation,C0033774
2697.0,Sodium cation,C0036572
2697.0,Sodium cation,C0038454
2697.0,Sodium cation,C0038999
2697.0,Sodium cation,C0039070
2697.0,Sodium cation,C0041657
2697.0,Sodium cation,C0036974
2697.0,Sodium cation,C0039231
2697.0,Sodium cation,C0039621
2697.0,Sodium cation,C0041582
2697.0,Sodium cation,C0042109
2697.0,Sodium cation,C0042487
2697.0,Sodium cation,C0042963
2697.0,Sodium cation,C0085681
2697.0,Sodium cation,C0149514
2697.0,Sodium cation,C0006277
2697.0,Sodium cation,C0040586
2697.0,Sodium cation,C0151529
2697.0,Sodium cation,C0151539
2697.0,Sodium cation,C0151578
2697.0,Sodium cation,C0235431
2697.0,Sodium cation,C0151602
2697.0,Sodium cation,C0220870
2697.0,Sodium cation,C0220983
2697.0,Sodium cation,C0233407
2697.0,Sodium cation,C0234233
2697.0,Sodium cation,C0236024
2697.0,Sodium cation,C0236071
2697.0,Sodium cation,C0243026
2697.0,Sodium cation,C0344232
2697.0,Sodium cation,C0392176
2697.0,Sodium cation,C1291078
2697.0,Sodium cation,C0392197
2697.0,Sodium cation,C2939147
2697.0,Sodium cation,C0542203
2697.0,Sodium cation,C0268000
2697.0,Sodium cation,C0546817
2697.0,Sodium cation,C0700590
2697.0,Sodium cation,C0020458
2697.0,Sodium cation,C0858581
2697.0,Sodium cation,C0020580
2697.0,Sodium cation,C0858598
2697.0,Sodium cation,C0013378
2697.0,Sodium cation,C1291077
2697.0,Sodium cation,C0016204
2697.0,Sodium cation,C1565489
2697.0,Sodium cation,C0035078
2697.0,Sodium cation,C1720775
2697.0,Sodium cation,C2242996
2697.0,Sodium cation,C2747793
2697.0,Sodium cation,C2748540
2697.0,Sodium cation,C0854375
2097.0,Nitrite,C0000737
2097.0,Nitrite,C0687713
2097.0,Nitrite,C0001122
2097.0,Nitrite,C0003467
2097.0,Nitrite,C0003811
2097.0,Nitrite,C0004093
2097.0,Nitrite,C0010520
2097.0,Nitrite,C0012833
2097.0,Nitrite,C0015672
2097.0,Nitrite,C0025637
2097.0,Nitrite,C0030252
2097.0,Nitrite,C0039070
2097.0,Nitrite,C0041657
2097.0,Nitrite,C0036974
2097.0,Nitrite,C0039231
2097.0,Nitrite,C0042109
2097.0,Nitrite,C0220870
2097.0,Nitrite,C0344232
2097.0,Nitrite,C0700590
2097.0,Nitrite,C0020458
2097.0,Nitrite,C0858581
2097.0,Nitrite,C0020580
2097.0,Nitrite,C2242996
2097.0,Nitrite,C0030554
2102.0,Nitrous oxide,C0002888
2102.0,Nitrous oxide,C0003811
2102.0,Nitrous oxide,C0004044
2102.0,Nitrous oxide,C0009676
2102.0,Nitrous oxide,C1443060
2102.0,Nitrous oxide,C0012833
2102.0,Nitrous oxide,C0013144
2102.0,Nitrous oxide,C2830004
2102.0,Nitrous oxide,C0018681
2102.0,Nitrous oxide,C0020649
2102.0,Nitrous oxide,C0023530
2102.0,Nitrous oxide,C0027497
2102.0,Nitrous oxide,C0032961
2102.0,Nitrous oxide,C0036572
2102.0,Nitrous oxide,C0040034
2102.0,Nitrous oxide,C0042847
2102.0,Nitrous oxide,C0042963
2102.0,Nitrous oxide,C0151740
2102.0,Nitrous oxide,C0151773
2102.0,Nitrous oxide,C0030312
2102.0,Nitrous oxide,C0235146
2102.0,Nitrous oxide,C0242184
2102.0,Nitrous oxide,C0442874
2102.0,Nitrous oxide,C0031117
2102.0,Nitrous oxide,C0541947
2102.0,Nitrous oxide,C0151560
2102.0,Nitrous oxide,C1867423
2496.0,Pyrazinamide,C0001364
2496.0,Pyrazinamide,C0002896
2496.0,Pyrazinamide,C0003123
2496.0,Pyrazinamide,C0232462
2496.0,Pyrazinamide,C0003862
2496.0,Pyrazinamide,C0948594
2496.0,Pyrazinamide,C0003868
2496.0,Pyrazinamide,C0018099
2496.0,Pyrazinamide,C0005778
2496.0,Pyrazinamide,C0005779
2496.0,Pyrazinamide,C0013428
2496.0,Pyrazinamide,C0014800
2496.0,Pyrazinamide,C0005959
2496.0,Pyrazinamide,C0015230
2496.0,Pyrazinamide,C0011603
2496.0,Pyrazinamide,C0015967
2496.0,Pyrazinamide,C0019158
2496.0,Pyrazinamide,C0019209
2496.0,Pyrazinamide,C0020517
2496.0,Pyrazinamide,C0027497
2496.0,Pyrazinamide,C0027707
2496.0,Pyrazinamide,C0041349
2496.0,Pyrazinamide,C0030920
2496.0,Pyrazinamide,C0032708
2496.0,Pyrazinamide,C0033774
2496.0,Pyrazinamide,C0038002
2496.0,Pyrazinamide,C0040034
2496.0,Pyrazinamide,C0042109
2496.0,Pyrazinamide,C0042963
2496.0,Pyrazinamide,C0151767
2496.0,Pyrazinamide,C0151900
2496.0,Pyrazinamide,C0853784
2496.0,Pyrazinamide,C0162296
2496.0,Pyrazinamide,C0231218
2496.0,Pyrazinamide,C0234215
2496.0,Pyrazinamide,C1443060
2496.0,Pyrazinamide,C2047937
2496.0,Pyrazinamide,C0231528
2496.0,Pyrazinamide,C0232459
2496.0,Pyrazinamide,C0017178
2496.0,Pyrazinamide,C0013395
2496.0,Pyrazinamide,C0235378
2496.0,Pyrazinamide,C0349506
2496.0,Pyrazinamide,C0162830
2496.0,Pyrazinamide,C0423791
2496.0,Pyrazinamide,C0740394
2496.0,Pyrazinamide,C0235416
2496.0,Pyrazinamide,C2062908
2887.0,Thiamine,C0002792
2887.0,Thiamine,C0002994
2887.0,Thiamine,C0004093
2887.0,Thiamine,C0010520
2887.0,Thiamine,C0019080
2887.0,Thiamine,C0518015
2887.0,Thiamine,C0020517
2887.0,Thiamine,C0027497
2887.0,Thiamine,C0033774
2887.0,Thiamine,C0034063
2887.0,Thiamine,C0038990
2887.0,Thiamine,C0020458
2887.0,Thiamine,C0042109
2887.0,Thiamine,C0085631
2887.0,Thiamine,C0234233
2887.0,Thiamine,C0236071
2887.0,Thiamine,C0332534
2887.0,Thiamine,C0344329
2887.0,Thiamine,C0036974
2887.0,Thiamine,C0549386
2887.0,Thiamine,C2939147
842.0,Dalfampridine,C0002792
842.0,Dalfampridine,C0002994
842.0,Dalfampridine,C0003467
842.0,Dalfampridine,C0004093
842.0,Dalfampridine,C0004604
842.0,Dalfampridine,C0004936
842.0,Dalfampridine,C0009450
842.0,Dalfampridine,C0009676
842.0,Dalfampridine,C1443060
842.0,Dalfampridine,C0009782
842.0,Dalfampridine,C0009806
842.0,Dalfampridine,C0012833
842.0,Dalfampridine,C0013395
842.0,Dalfampridine,C0013404
842.0,Dalfampridine,C0015230
842.0,Dalfampridine,C0011603
842.0,Dalfampridine,C0017178
842.0,Dalfampridine,C0018681
842.0,Dalfampridine,C0020517
842.0,Dalfampridine,C0020649
842.0,Dalfampridine,C0021053
842.0,Dalfampridine,C0025061
842.0,Dalfampridine,C0027441
842.0,Dalfampridine,C0027497
842.0,Dalfampridine,C0027765
842.0,Dalfampridine,C0030554
842.0,Dalfampridine,C0036572
842.0,Dalfampridine,C0040822
842.0,Dalfampridine,C0042029
842.0,Dalfampridine,C0042109
842.0,Dalfampridine,C0042373
842.0,Dalfampridine,C0042963
842.0,Dalfampridine,C0178298
842.0,Dalfampridine,C0037274
842.0,Dalfampridine,C0235710
842.0,Dalfampridine,C0008031
842.0,Dalfampridine,C0575090
842.0,Dalfampridine,C0851341
842.0,Dalfampridine,C1384353
842.0,Dalfampridine,C0856120
842.0,Dalfampridine,C0858635
842.0,Dalfampridine,C0549373
842.0,Dalfampridine,C0917801
2327.0,Phenytoin,C0001122
2327.0,Phenytoin,C0001824
2327.0,Phenytoin,C0001925
2327.0,Phenytoin,C0002063
2327.0,Phenytoin,C0002418
2327.0,Phenytoin,C0002622
2327.0,Phenytoin,C0002792
2327.0,Phenytoin,C0002871
2327.0,Phenytoin,C0002884
2327.0,Phenytoin,C0002888
2327.0,Phenytoin,C0003123
2327.0,Phenytoin,C0232462
2327.0,Phenytoin,C0003537
2327.0,Phenytoin,C0003578
2327.0,Phenytoin,C0003862
2327.0,Phenytoin,C0948594
2327.0,Phenytoin,C0004093
2327.0,Phenytoin,C0004096
2327.0,Phenytoin,C0004134
2327.0,Phenytoin,C0004144
2327.0,Phenytoin,C0032326
2327.0,Phenytoin,C0004239
2327.0,Phenytoin,C0004604
2327.0,Phenytoin,C0006145
2327.0,Phenytoin,C0006277
2327.0,Phenytoin,C0006384
2327.0,Phenytoin,C0006625
2327.0,Phenytoin,C0006852
2327.0,Phenytoin,C0700345
2327.0,Phenytoin,C1609512
2327.0,Phenytoin,C0007785
2327.0,Phenytoin,C0008489
2327.0,Phenytoin,C0009421
2327.0,Phenytoin,C0009450
2327.0,Phenytoin,C0009676
2327.0,Phenytoin,C1443060
2327.0,Phenytoin,C0009763
2327.0,Phenytoin,C0009782
2327.0,Phenytoin,C0009806
2327.0,Phenytoin,C0010414
2327.0,Phenytoin,C0010520
2327.0,Phenytoin,C0011053
2327.0,Phenytoin,C0011168
2327.0,Phenytoin,C0011175
2327.0,Phenytoin,C0011206
2327.0,Phenytoin,C0011551
2327.0,Phenytoin,C0011603
2327.0,Phenytoin,C0011609
2327.0,Phenytoin,C0011616
2327.0,Phenytoin,C0011848
2327.0,Phenytoin,C0011991
2327.0,Phenytoin,C0012569
2327.0,Phenytoin,C0012833
2327.0,Phenytoin,C0013144
2327.0,Phenytoin,C2830004
2327.0,Phenytoin,C0013312
2327.0,Phenytoin,C0013362
2327.0,Phenytoin,C0029408
2327.0,Phenytoin,C0013378
2327.0,Phenytoin,C0013384
2327.0,Phenytoin,C0013395
2327.0,Phenytoin,C0013404
2327.0,Phenytoin,C0013428
2327.0,Phenytoin,C0013456
2327.0,Phenytoin,C0013491
2327.0,Phenytoin,C0014038
2327.0,Phenytoin,C0014457
2327.0,Phenytoin,C0014518
2327.0,Phenytoin,C0014591
2327.0,Phenytoin,C0015230
2327.0,Phenytoin,C0015371
2327.0,Phenytoin,C0015376
2327.0,Phenytoin,C0015672
2327.0,Phenytoin,C0015967
2327.0,Phenytoin,C0016059
2327.0,Phenytoin,C0016204
2327.0,Phenytoin,C0016658
2327.0,Phenytoin,C0016655
2327.0,Phenytoin,C0017152
2327.0,Phenytoin,C0017178
2327.0,Phenytoin,C0017181
2327.0,Phenytoin,C0017566
2327.0,Phenytoin,C0017574
2327.0,Phenytoin,C0018418
2327.0,Phenytoin,C0018681
2327.0,Phenytoin,C0018790
2327.0,Phenytoin,C0018800
2327.0,Phenytoin,C0018802
2327.0,Phenytoin,C0018946
2327.0,Phenytoin,C0018991
2327.0,Phenytoin,C0019079
2327.0,Phenytoin,C0019080
2327.0,Phenytoin,C0518015
2327.0,Phenytoin,C0019193
2327.0,Phenytoin,C0019572
2327.0,Phenytoin,C0019829
2327.0,Phenytoin,C1266194
2327.0,Phenytoin,C0152267
2327.0,Phenytoin,C0020039
2327.0,Phenytoin,C0020453
2327.0,Phenytoin,C0020456
2327.0,Phenytoin,C0020461
2327.0,Phenytoin,C0020507
2327.0,Phenytoin,C0020517
2327.0,Phenytoin,C0020538
2327.0,Phenytoin,C0020555
2327.0,Phenytoin,C0020578
2327.0,Phenytoin,C0020580
2327.0,Phenytoin,C0020598
2327.0,Phenytoin,C0020621
2327.0,Phenytoin,C0020649
2327.0,Phenytoin,C0020651
2327.0,Phenytoin,C0021053
2327.0,Phenytoin,C0021368
2327.0,Phenytoin,C0021400
2327.0,Phenytoin,C0022107
2327.0,Phenytoin,C0022638
2327.0,Phenytoin,C0023218
2327.0,Phenytoin,C0037763
2327.0,Phenytoin,C0023518
2327.0,Phenytoin,C0023530
2327.0,Phenytoin,C0024141
2327.0,Phenytoin,C0024299
2327.0,Phenytoin,C0024305
2327.0,Phenytoin,C0025007
2327.0,Phenytoin,C0025289
2327.0,Phenytoin,C0026827
2327.0,Phenytoin,C1142135
2327.0,Phenytoin,C0026848
2327.0,Phenytoin,C0026961
2327.0,Phenytoin,C0027066
2327.0,Phenytoin,C0027497
2327.0,Phenytoin,C0027540
2327.0,Phenytoin,C0027707
2327.0,Phenytoin,C0041349
2327.0,Phenytoin,C0027765
2327.0,Phenytoin,C0027769
2327.0,Phenytoin,C0233494
2327.0,Phenytoin,C0027932
2327.0,Phenytoin,C0028738
2327.0,Phenytoin,C0028961
2327.0,Phenytoin,C0029442
2327.0,Phenytoin,C0029456
2327.0,Phenytoin,C0030252
2327.0,Phenytoin,C0030312
2327.0,Phenytoin,C0030554
2327.0,Phenytoin,C0030794
2327.0,Phenytoin,C0030848
2327.0,Phenytoin,C0031036
2327.0,Phenytoin,C0031212
2327.0,Phenytoin,C0031256
2327.0,Phenytoin,C0031350
2327.0,Phenytoin,C0032285
2327.0,Phenytoin,C0032290
2327.0,Phenytoin,C0032617
2327.0,Phenytoin,C1167965
2327.0,Phenytoin,C0033774
2327.0,Phenytoin,C0033975
2327.0,Phenytoin,C0034065
2327.0,Phenytoin,C0034880
2327.0,Phenytoin,C0034935
2327.0,Phenytoin,C0035078
2327.0,Phenytoin,C0035455
2327.0,Phenytoin,C0036454
2327.0,Phenytoin,C0036572
2327.0,Phenytoin,C0036974
2327.0,Phenytoin,C0037036
2327.0,Phenytoin,C0037199
2327.0,Phenytoin,C0037287
2327.0,Phenytoin,C0281981
2327.0,Phenytoin,C0037822
2327.0,Phenytoin,C0038325
2327.0,Phenytoin,C0014742
2327.0,Phenytoin,C0038506
2327.0,Phenytoin,C1096340
2327.0,Phenytoin,C0038990
2327.0,Phenytoin,C0020458
2327.0,Phenytoin,C0039070
2327.0,Phenytoin,C0041657
2327.0,Phenytoin,C0039231
2327.0,Phenytoin,C0040034
2327.0,Phenytoin,C0040046
2327.0,Phenytoin,C0040264
2327.0,Phenytoin,C0040409
2327.0,Phenytoin,C0040822
2327.0,Phenytoin,C0042024
2327.0,Phenytoin,C0042109
2327.0,Phenytoin,C0042267
2327.0,Phenytoin,C0404521
2327.0,Phenytoin,C0042510
2327.0,Phenytoin,C0042571
2327.0,Phenytoin,C0042963
2327.0,Phenytoin,C0043096
2327.0,Phenytoin,C0043352
2327.0,Phenytoin,C0080274
2327.0,Phenytoin,C0085584
2327.0,Phenytoin,C0085593
2327.0,Phenytoin,C0085610
2327.0,Phenytoin,C0085628
2327.0,Phenytoin,C0549249
2327.0,Phenytoin,C0085631
2327.0,Phenytoin,C0085633
2327.0,Phenytoin,C0233472
2327.0,Phenytoin,C0085636
2327.0,Phenytoin,C0085641
2327.0,Phenytoin,C0085682
2327.0,Phenytoin,C0086439
2327.0,Phenytoin,C0086565
2327.0,Phenytoin,C0149931
2327.0,Phenytoin,C0151559
2327.0,Phenytoin,C0151603
2327.0,Phenytoin,C0268000
2327.0,Phenytoin,C0151604
2327.0,Phenytoin,C0151605
2327.0,Phenytoin,C0151610
2327.0,Phenytoin,C0151636
2327.0,Phenytoin,C0151698
2327.0,Phenytoin,C0151734
2327.0,Phenytoin,C0151735
2327.0,Phenytoin,C0151736
2327.0,Phenytoin,C3263723
2327.0,Phenytoin,C0151740
2327.0,Phenytoin,C0151763
2327.0,Phenytoin,C0160390
2327.0,Phenytoin,C0151766
2327.0,Phenytoin,C0151827
2327.0,Phenytoin,C0151828
2327.0,Phenytoin,C0151830
2327.0,Phenytoin,C0151838
2327.0,Phenytoin,C0521591
2327.0,Phenytoin,C0151882
2327.0,Phenytoin,C0034150
2327.0,Phenytoin,C0151888
2327.0,Phenytoin,C0151889
2327.0,Phenytoin,C0151907
2327.0,Phenytoin,C0152025
2327.0,Phenytoin,C2242588
2327.0,Phenytoin,C0162557
2327.0,Phenytoin,C0162830
2327.0,Phenytoin,C0221161
2327.0,Phenytoin,C0235546
2327.0,Phenytoin,C0221269
2327.0,Phenytoin,C0231218
2327.0,Phenytoin,C0234215
2327.0,Phenytoin,C2047937
2327.0,Phenytoin,C0231528
2327.0,Phenytoin,C0231530
2327.0,Phenytoin,C0232493
2327.0,Phenytoin,C0232492
2327.0,Phenytoin,C0232726
2327.0,Phenytoin,C2242737
2327.0,Phenytoin,C0034886
2327.0,Phenytoin,C0232766
2327.0,Phenytoin,C0233571
2327.0,Phenytoin,C0233632
2327.0,Phenytoin,C1306341
2327.0,Phenytoin,C0234233
2327.0,Phenytoin,C0234369
2327.0,Phenytoin,C0234518
2327.0,Phenytoin,C0234918
2327.0,Phenytoin,C0235378
2327.0,Phenytoin,C0235567
2327.0,Phenytoin,C1262144
2327.0,Phenytoin,C0235710
2327.0,Phenytoin,C0008031
2327.0,Phenytoin,C0235896
2327.0,Phenytoin,C0240327
2327.0,Phenytoin,C0243026
2327.0,Phenytoin,C0267792
2327.0,Phenytoin,C0270844
2327.0,Phenytoin,C0338656
2327.0,Phenytoin,C0009241
2327.0,Phenytoin,C0340865
2327.0,Phenytoin,C0392156
2327.0,Phenytoin,C0392176
2327.0,Phenytoin,C1291078
2327.0,Phenytoin,C0409974
2327.0,Phenytoin,C0423791
2327.0,Phenytoin,C0424295
2327.0,Phenytoin,C0428977
2327.0,Phenytoin,C0497156
2327.0,Phenytoin,C0520966
2327.0,Phenytoin,C0522224
2327.0,Phenytoin,C0542571
2327.0,Phenytoin,C0543698
2327.0,Phenytoin,C1142139
2327.0,Phenytoin,C0574067
2327.0,Phenytoin,C0010200
2327.0,Phenytoin,C0740425
2327.0,Phenytoin,C0917801
2327.0,Phenytoin,C0947912
2327.0,Phenytoin,C0151786
