DrugID,DrugName,CID,ChEBI_ID,Pathway_ID,Pathway_Name,Evidence,Species
789,Corticosterone,5753,CHEBI:16827,R-HSA-5668914,Diseases of metabolism,TAS,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-597592,Post-translational protein modification,TAS,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-73857,RNA Polymerase II Transcription,IEA,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-74160,Gene expression (Transcription),IEA,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-8848021,Signaling by PTK6,TAS,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-8849473,PTK6 Expression,TAS,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-8878166,Transcriptional regulation by RUNX2,IEA,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-8939902,Regulation of RUNX2 expression and activity,IEA,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-9006927,Signaling by Non-Receptor Tyrosine Kinases,TAS,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-9614085,FOXO-mediated transcription,IEA,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",IEA,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-9634815,Transcriptional Regulation by NPAS4,IEA,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-9768759,Regulation of NPAS4 gene expression,IEA,Homo sapiens
789,Corticosterone,5753,CHEBI:16827,R-HSA-9768777,Regulation of NPAS4 gene transcription,IEA,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-1430728,Metabolism,TAS,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-194002,Glucocorticoid biosynthesis,TAS,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-196071,Metabolism of steroid hormones,TAS,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-8957322,Metabolism of steroids,TAS,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-9709957,Sensory Perception,IEA,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-9709957,Sensory Perception,TAS,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-9717189,Sensory perception of taste,IEA,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-9717189,Sensory perception of taste,TAS,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",IEA,Homo sapiens
790,Cortisone,222786,CHEBI:16962,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-1430728,Metabolism,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-211897,Cytochrome P450 - arranged by substrate type,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-211981,Xenobiotics,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-381753,Olfactory Signaling Pathway,IEA,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-381753,Olfactory Signaling Pathway,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-388396,GPCR downstream signalling,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-418594,G alpha (i) signalling events,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-9709957,Sensory Perception,IEA,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-9709957,Sensory Perception,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-9717189,Sensory perception of taste,IEA,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-9717189,Sensory perception of taste,TAS,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",IEA,Homo sapiens
794,Coumarin,323,CHEBI:28794,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-1280215,Cytokine Signaling in Immune system,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-1643685,Disease,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-168256,Immune System,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-186797,Signaling by PDGF,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-9607240,FLT3 Signaling,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-9671555,Signaling by PDGFR in disease,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-9674428,PDGFR mutants bind TKIs,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-9682385,FLT3 signaling in disease,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-9702506,Drug resistance of FLT3 mutants,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-9702509,FLT3 mutants bind TKIs,TAS,Homo sapiens
796,Crenolanib,10366136,CHEBI:145365,R-HSA-9702581,crenolanib-resistant FLT3 mutants,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-1643685,Disease,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-201556,Signaling by ALK,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-6806834,Signaling by MET,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-6806942,MET Receptor Activation,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-6807004,Negative regulation of MET activity,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-9700206,Signaling by ALK in cancer,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-9700645,ALK mutants bind TKIs,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-9700649,Drug resistance of ALK mutants,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-9717326,crizotinib-resistant ALK mutants,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,TAS,Homo sapiens
797,Crizotinib,11626560,CHEBI:64310,R-HSA-9734091,Drug-mediated inhibition of MET activation,TAS,Homo sapiens
805,Cyclizine,6726,CHEBI:3994,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
805,Cyclizine,6726,CHEBI:3994,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
805,Cyclizine,6726,CHEBI:3994,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
805,Cyclizine,6726,CHEBI:3994,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
805,Cyclizine,6726,CHEBI:3994,R-HSA-390650,Histamine receptors,TAS,Homo sapiens
805,Cyclizine,6726,CHEBI:3994,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
813,Cyclophosphamide,2907,CHEBI:4027,R-HSA-6783310,Fanconi Anemia Pathway,IEA,Homo sapiens
813,Cyclophosphamide,2907,CHEBI:4027,R-HSA-73894,DNA Repair,IEA,Homo sapiens
813,Cyclophosphamide,2907,CHEBI:4027,R-HSA-9750126,Drug-induced formation of DNA interstrand crosslinks,IEA,Homo sapiens
816,Cyclosporine,5284373,CHEBI:4031,R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),IEA,Homo sapiens
816,Cyclosporine,5284373,CHEBI:4031,R-HSA-1280218,Adaptive Immune System,IEA,Homo sapiens
816,Cyclosporine,5284373,CHEBI:4031,R-HSA-168256,Immune System,IEA,Homo sapiens
816,Cyclosporine,5284373,CHEBI:4031,R-HSA-2025928,Calcineurin activates NFAT,IEA,Homo sapiens
816,Cyclosporine,5284373,CHEBI:4031,R-HSA-9748784,Drug ADME,TAS,Homo sapiens
816,Cyclosporine,5284373,CHEBI:4031,R-HSA-9757110,Prednisone ADME,TAS,Homo sapiens
816,Cyclosporine,5284373,CHEBI:4031,R-HSA-983705,Signaling by the B Cell Receptor (BCR),IEA,Homo sapiens
820,Cyproheptadine,2913,CHEBI:4046,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
820,Cyproheptadine,2913,CHEBI:4046,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
820,Cyproheptadine,2913,CHEBI:4046,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
820,Cyproheptadine,2913,CHEBI:4046,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
820,Cyproheptadine,2913,CHEBI:4046,R-HSA-390650,Histamine receptors,TAS,Homo sapiens
820,Cyproheptadine,2913,CHEBI:4046,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
821,Cyproterone acetate,9880,CHEBI:50743,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
821,Cyproterone acetate,9880,CHEBI:50743,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
821,Cyproterone acetate,9880,CHEBI:50743,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-388396,GPCR downstream signalling,TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-418594,G alpha (i) signalling events,TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-9709957,Sensory Perception,TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-9709957,Sensory Perception,IEA,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-9717189,Sensory perception of taste,TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-9717189,Sensory perception of taste,IEA,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",TAS,Homo sapiens
826,D-Tryptophan,9060,CHEBI:16296,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",IEA,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-1430728,Metabolism,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-1483206,Glycerophospholipid biosynthesis,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-1483226,Synthesis of PI,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-1483249,Inositol phosphate metabolism,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-1483255,PI Metabolism,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-1483257,Phospholipid metabolism,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-425407,SLC-mediated transmembrane transport,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-429593,Inositol transporters,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-556833,Metabolism of lipids,TAS,Homo sapiens
827,D-chiro-Inositol,892,CHEBI:17268,R-HSA-6814848,Glycerophospholipid catabolism,TAS,Homo sapiens
832,Dabigatran,216210,CHEBI:70752,R-HSA-109582,Hemostasis,TAS,Homo sapiens
832,Dabigatran,216210,CHEBI:70752,R-HSA-9769733,Fibrin formation,TAS,Homo sapiens
832,Dabigatran,216210,CHEBI:70752,R-HSA-9769739,Regulation of clotting cascade,TAS,Homo sapiens
832,Dabigatran,216210,CHEBI:70752,R-HSA-9769740,Coagulation pathway,TAS,Homo sapiens
832,Dabigatran,216210,CHEBI:70752,R-HSA-9769743,Amplification and propagation of coagulation cascade,TAS,Homo sapiens
834,Dabrafenib,44462760,CHEBI:75045,R-HSA-1643685,Disease,TAS,Homo sapiens
834,Dabrafenib,44462760,CHEBI:75045,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
834,Dabrafenib,44462760,CHEBI:75045,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,TAS,Homo sapiens
834,Dabrafenib,44462760,CHEBI:75045,R-HSA-6802957,Oncogenic MAPK signaling,TAS,Homo sapiens
838,Dactinomycin,457193,CHEBI:27666,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
838,Dactinomycin,457193,CHEBI:27666,R-HSA-382556,ABC-family protein mediated transport,TAS,Homo sapiens
838,Dactinomycin,457193,CHEBI:27666,R-HSA-9748784,Drug ADME,TAS,Homo sapiens
838,Dactinomycin,457193,CHEBI:27666,R-HSA-9757110,Prednisone ADME,TAS,Homo sapiens
839,Dactolisib,11977753,CHEBI:71952,R-HSA-1643685,Disease,TAS,Homo sapiens
839,Dactolisib,11977753,CHEBI:71952,R-HSA-2219528,PI3K/AKT Signaling in Cancer,TAS,Homo sapiens
839,Dactolisib,11977753,CHEBI:71952,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,TAS,Homo sapiens
839,Dactolisib,11977753,CHEBI:71952,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
844,Danazol,28417,CHEBI:4315,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
844,Danazol,28417,CHEBI:4315,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
844,Danazol,28417,CHEBI:4315,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
849,Dapagliflozin,9887712,CHEBI:85078,R-HSA-189200,Cellular hexose transport,TAS,Homo sapiens
849,Dapagliflozin,9887712,CHEBI:85078,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
849,Dapagliflozin,9887712,CHEBI:85078,R-HSA-425407,SLC-mediated transmembrane transport,TAS,Homo sapiens
851,Dapoxetine,71353,CHEBI:135962,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
851,Dapoxetine,71353,CHEBI:135962,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
851,Dapoxetine,71353,CHEBI:135962,R-HSA-112316,Neuronal System,TAS,Homo sapiens
851,Dapoxetine,71353,CHEBI:135962,R-HSA-380615,Serotonin clearance from the synaptic cleft,TAS,Homo sapiens
853,Dapsone,2955,CHEBI:4325,R-HSA-9709957,Sensory Perception,IEA,Homo sapiens
853,Dapsone,2955,CHEBI:4325,R-HSA-9709957,Sensory Perception,TAS,Homo sapiens
853,Dapsone,2955,CHEBI:4325,R-HSA-9717189,Sensory perception of taste,IEA,Homo sapiens
853,Dapsone,2955,CHEBI:4325,R-HSA-9717189,Sensory perception of taste,TAS,Homo sapiens
853,Dapsone,2955,CHEBI:4325,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",IEA,Homo sapiens
853,Dapsone,2955,CHEBI:4325,R-HSA-9717207,"Sensory perception of sweet, bitter, and umami (glutamate) taste",TAS,Homo sapiens
857,Darifenacin,444031,CHEBI:391960,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
857,Darifenacin,444031,CHEBI:391960,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
857,Darifenacin,444031,CHEBI:391960,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
857,Darifenacin,444031,CHEBI:391960,R-HSA-375280,Amine ligand-binding receptors,TAS,Homo sapiens
857,Darifenacin,444031,CHEBI:391960,R-HSA-390648,Muscarinic acetylcholine receptors,TAS,Homo sapiens
857,Darifenacin,444031,CHEBI:391960,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
860,Darunavir,213039,CHEBI:367163,R-HSA-162587,HIV Life Cycle,TAS,Homo sapiens
860,Darunavir,213039,CHEBI:367163,R-HSA-162588,Budding and maturation of HIV virion,TAS,Homo sapiens
860,Darunavir,213039,CHEBI:367163,R-HSA-162599,Late Phase of HIV Life Cycle,TAS,Homo sapiens
860,Darunavir,213039,CHEBI:367163,R-HSA-162906,HIV Infection,TAS,Homo sapiens
860,Darunavir,213039,CHEBI:367163,R-HSA-1643685,Disease,TAS,Homo sapiens
860,Darunavir,213039,CHEBI:367163,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
860,Darunavir,213039,CHEBI:367163,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-1433557,Signaling by SCF-KIT,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-1643685,Disease,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-186797,Signaling by PDGF,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9669914,Dasatinib-resistant KIT mutants,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9669921,KIT mutants bind TKIs,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9669937,Drug resistance of KIT mutants,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9669938,Signaling by KIT in disease,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9671555,Signaling by PDGFR in disease,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9674428,PDGFR mutants bind TKIs,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9839923,Dengue Virus Infection,TAS,Homo sapiens
862,Dasatinib,3062316,CHEBI:49375,R-HSA-9918476,Assembly and Release of Dengue Virus Virions,TAS,Homo sapiens
864,Daunorubicin,30323,CHEBI:41977,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
864,Daunorubicin,30323,CHEBI:41977,R-HSA-382556,ABC-family protein mediated transport,TAS,Homo sapiens
864,Daunorubicin,30323,CHEBI:41977,R-HSA-9748784,Drug ADME,TAS,Homo sapiens
864,Daunorubicin,30323,CHEBI:41977,R-HSA-9757110,Prednisone ADME,TAS,Homo sapiens
868,Debrisoquine,2966,CHEBI:34665,R-HSA-1430728,Metabolism,TAS,Homo sapiens
868,Debrisoquine,2966,CHEBI:34665,R-HSA-156580,Phase II - Conjugation of compounds,TAS,Homo sapiens
868,Debrisoquine,2966,CHEBI:34665,R-HSA-156588,Glucuronidation,TAS,Homo sapiens
868,Debrisoquine,2966,CHEBI:34665,R-HSA-211859,Biological oxidations,TAS,Homo sapiens
868,Debrisoquine,2966,CHEBI:34665,R-HSA-211897,Cytochrome P450 - arranged by substrate type,TAS,Homo sapiens
868,Debrisoquine,2966,CHEBI:34665,R-HSA-211945,Phase I - Functionalization of compounds,TAS,Homo sapiens
868,Debrisoquine,2966,CHEBI:34665,R-HSA-211981,Xenobiotics,TAS,Homo sapiens
868,Debrisoquine,2966,CHEBI:34665,R-HSA-9748784,Drug ADME,TAS,Homo sapiens
868,Debrisoquine,2966,CHEBI:34665,R-HSA-9749641,Aspirin ADME,TAS,Homo sapiens
871,Decitabine,451668,CHEBI:50131,R-HSA-1643685,Disease,TAS,Homo sapiens
871,Decitabine,451668,CHEBI:50131,R-HSA-9645723,Diseases of programmed cell death,TAS,Homo sapiens
871,Decitabine,451668,CHEBI:50131,R-HSA-9710421,Defective pyroptosis,TAS,Homo sapiens
874,Deflazacort,189821,CHEBI:135720,R-HSA-1643685,Disease,TAS,Homo sapiens
874,Deflazacort,189821,CHEBI:135720,R-HSA-2262752,Cellular responses to stress,TAS,Homo sapiens
874,Deflazacort,189821,CHEBI:135720,R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,TAS,Homo sapiens
874,Deflazacort,189821,CHEBI:135720,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
874,Deflazacort,189821,CHEBI:135720,R-HSA-8953897,Cellular responses to stimuli,TAS,Homo sapiens
874,Deflazacort,189821,CHEBI:135720,R-HSA-9679191,Potential therapeutics for SARS,TAS,Homo sapiens
874,Deflazacort,189821,CHEBI:135720,R-HSA-9679506,SARS-CoV Infections,TAS,Homo sapiens
874,Deflazacort,189821,CHEBI:135720,R-HSA-9824446,Viral Infection Pathways,TAS,Homo sapiens
875,Degarelix,16136245,CHEBI:135961,R-HSA-162582,Signal Transduction,TAS,Homo sapiens
875,Degarelix,16136245,CHEBI:135961,R-HSA-372790,Signaling by GPCR,TAS,Homo sapiens
875,Degarelix,16136245,CHEBI:135961,R-HSA-373076,Class A/1 (Rhodopsin-like receptors),TAS,Homo sapiens
875,Degarelix,16136245,CHEBI:135961,R-HSA-375281,Hormone ligand-binding receptors,TAS,Homo sapiens
875,Degarelix,16136245,CHEBI:135961,R-HSA-500792,GPCR ligand binding,TAS,Homo sapiens
880,Delapril,5362116,CHEBI:135735,R-HSA-2022377,Metabolism of Angiotensinogen to Angiotensins,TAS,Homo sapiens
880,Delapril,5362116,CHEBI:135735,R-HSA-2980736,Peptide hormone metabolism,TAS,Homo sapiens
880,Delapril,5362116,CHEBI:135735,R-HSA-392499,Metabolism of proteins,TAS,Homo sapiens
892,Dequalinium,2993,CHEBI:41872,R-HSA-1643685,Disease,TAS,Homo sapiens
892,Dequalinium,2993,CHEBI:41872,R-HSA-5663205,Infectious disease,TAS,Homo sapiens
892,Dequalinium,2993,CHEBI:41872,R-HSA-9638737,Action of antimicrobials and antimicrobial resistance,TAS,Homo sapiens
892,Dequalinium,2993,CHEBI:41872,R-HSA-9640148,Infection with Enterobacteria,TAS,Homo sapiens
892,Dequalinium,2993,CHEBI:41872,R-HSA-9824439,Bacterial Infection Pathways,TAS,Homo sapiens
892,Dequalinium,2993,CHEBI:41872,R-HSA-9913143,Antimicrobial resistance,TAS,Homo sapiens
898,Desipramine,2995,CHEBI:47781,R-HSA-112311,Neurotransmitter clearance,TAS,Homo sapiens
898,Desipramine,2995,CHEBI:47781,R-HSA-112315,Transmission across Chemical Synapses,TAS,Homo sapiens
898,Desipramine,2995,CHEBI:47781,R-HSA-112316,Neuronal System,TAS,Homo sapiens
898,Desipramine,2995,CHEBI:47781,R-HSA-380615,Serotonin clearance from the synaptic cleft,TAS,Homo sapiens
898,Desipramine,2995,CHEBI:47781,R-HSA-382551,Transport of small molecules,TAS,Homo sapiens
898,Desipramine,2995,CHEBI:47781,R-HSA-425407,SLC-mediated transmembrane transport,TAS,Homo sapiens
